,category,customer_type,unit_price,quantity,total,payment_type,lvl_estoque_past,lvl_estoque_to_predict,mean,median,min,max,std,var,day_of_week,is_weekend,hour,turn
2309,pets,gold,9.49,1,9.49,e-wallet,0.5,0.22,-0.19347169811320758,0.04,-30.98,34.39,11.140589826824112,124.1127416895369,6,yes,16,afternoon
2310,pets,basic,8.49,2,16.98,e-wallet,0.99,0.64,-0.19347169811320758,0.04,-30.98,34.39,11.140589826824112,124.1127416895369,6,yes,16,afternoon
2311,pets,standard,8.49,4,33.96,debit card,0.99,0.64,-0.19347169811320758,0.04,-30.98,34.39,11.140589826824112,124.1127416895369,6,yes,16,afternoon
2312,personal care,standard,14.49,1,14.49,debit card,0.78,0.03,-0.19347169811320758,0.04,-30.98,34.39,11.140589826824112,124.1127416895369,6,yes,16,afternoon
2313,personal care,basic,12.19,3,36.57,cash,0.71,0.3,-0.19347169811320758,0.04,-30.98,34.39,11.140589826824112,124.1127416895369,6,yes,16,afternoon
2314,personal care,premium,14.49,2,28.98,credit card,0.78,0.03,-0.19347169811320758,0.04,-30.98,34.39,11.140589826824112,124.1127416895369,6,yes,16,afternoon
2315,medicine,premium,22.19,3,66.57000000000001,cash,0.5,0.67,-0.19347169811320758,0.04,-30.98,34.39,11.140589826824112,124.1127416895369,6,yes,16,afternoon
2316,medicine,basic,23.99,1,23.99,debit card,0.67,0.77,-0.19347169811320758,0.04,-30.98,34.39,11.140589826824112,124.1127416895369,6,yes,16,afternoon
2317,medicine,premium,12.99,2,25.98,e-wallet,0.05,0.42,-0.19347169811320758,0.04,-30.98,34.39,11.140589826824112,124.1127416895369,6,yes,16,afternoon
2318,kitchen,non-member,18.19,3,54.57000000000001,e-wallet,0.14,0.27,-0.19347169811320758,0.04,-30.98,34.39,11.140589826824112,124.1127416895369,6,yes,16,afternoon
2319,kitchen,basic,15.49,3,46.47,debit card,0.46,0.9,-0.19347169811320758,0.04,-30.98,34.39,11.140589826824112,124.1127416895369,6,yes,16,afternoon
2320,kitchen,basic,18.19,2,36.38,debit card,0.14,0.27,-0.19347169811320758,0.04,-30.98,34.39,11.140589826824112,124.1127416895369,6,yes,16,afternoon
2321,kitchen,non-member,18.19,4,72.76,debit card,0.14,0.27,-0.19347169811320758,0.04,-30.98,34.39,11.140589826824112,124.1127416895369,6,yes,16,afternoon
2322,kitchen,gold,16.19,3,48.57000000000001,cash,0.5,0.76,-0.19347169811320758,0.04,-30.98,34.39,11.140589826824112,124.1127416895369,6,yes,16,afternoon
2323,kitchen,standard,16.19,4,64.76,debit card,0.5,0.76,-0.19347169811320758,0.04,-30.98,34.39,11.140589826824112,124.1127416895369,6,yes,16,afternoon
2324,cleaning products,premium,9.49,4,37.96,e-wallet,0.32,0.64,-0.19347169811320758,0.04,-30.98,34.39,11.140589826824112,124.1127416895369,6,yes,16,afternoon
2325,cleaning products,premium,10.99,4,43.96,cash,0.23,0.98,-0.19347169811320758,0.04,-30.98,34.39,11.140589826824112,124.1127416895369,6,yes,16,afternoon
2326,cleaning products,standard,14.99,3,44.97,e-wallet,0.02,0.17,-0.19347169811320758,0.04,-30.98,34.39,11.140589826824112,124.1127416895369,6,yes,16,afternoon
2327,cleaning products,non-member,17.19,3,51.57000000000001,cash,0.98,0.77,-0.19347169811320758,0.04,-30.98,34.39,11.140589826824112,124.1127416895369,6,yes,16,afternoon
2328,cleaning products,standard,9.49,4,37.96,e-wallet,0.29,0.8,-0.19347169811320758,0.04,-30.98,34.39,11.140589826824112,124.1127416895369,6,yes,16,afternoon
2329,fruit,non-member,3.99,2,7.98,e-wallet,0.73,0.85,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2330,fruit,premium,3.99,1,3.99,credit card,0.73,0.85,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2331,fruit,gold,0.49,4,1.96,cash,1.0,0.66,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2332,fruit,non-member,3.99,2,7.98,debit card,0.96,0.71,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2333,fruit,gold,0.19,1,0.19,cash,0.47,0.37,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2334,fruit,non-member,0.19,4,0.76,credit card,0.47,0.37,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2335,fruit,gold,3.99,1,3.99,cash,0.73,0.85,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2336,fruit,standard,0.49,1,0.49,debit card,1.0,0.66,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2337,fruit,non-member,3.99,1,3.99,credit card,0.73,0.85,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2338,fruit,basic,1.49,4,5.96,e-wallet,0.66,0.7,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2339,fruit,premium,4.99,4,19.96,cash,0.38,0.53,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2340,fruit,gold,0.19,4,0.76,e-wallet,0.15,0.09,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2341,fruit,standard,4.49,4,17.96,debit card,0.7,0.68,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2342,vegetables,basic,4.19,1,4.19,cash,0.91,0.82,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2343,vegetables,standard,0.49,4,1.96,credit card,0.7,0.35,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2344,vegetables,gold,2.49,2,4.98,debit card,0.83,0.12,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2345,vegetables,gold,1.49,1,1.49,credit card,0.64,0.32,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2346,vegetables,premium,1.49,2,2.98,cash,0.64,0.32,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2347,vegetables,standard,1.99,4,7.96,credit card,0.12,0.2,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2348,vegetables,premium,1.49,2,2.98,cash,0.58,0.65,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2349,vegetables,non-member,2.49,2,4.98,cash,0.83,0.12,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2350,vegetables,basic,2.49,3,7.470000000000001,debit card,0.83,0.12,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2351,vegetables,gold,4.99,4,19.96,e-wallet,0.1,0.05,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2352,vegetables,gold,1.99,3,5.97,debit card,0.12,0.2,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2353,vegetables,premium,2.49,3,7.470000000000001,cash,0.83,0.12,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2354,vegetables,gold,4.99,2,9.98,e-wallet,0.1,0.05,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2355,vegetables,gold,1.49,1,1.49,debit card,0.58,0.65,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2356,vegetables,premium,1.99,4,7.96,cash,0.5,0.38,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2357,vegetables,non-member,0.49,3,1.47,debit card,0.7,0.35,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2358,vegetables,gold,4.99,3,14.97,credit card,0.1,0.05,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2359,refrigerated items,basic,7.19,2,14.38,credit card,0.9,0.24,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2360,refrigerated items,basic,3.19,1,3.19,credit card,0.81,0.04,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2361,frozen,premium,7.19,4,28.76,credit card,0.45,0.25,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2362,frozen,non-member,13.99,4,55.96,e-wallet,0.82,0.98,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2363,frozen,basic,13.19,3,39.57,credit card,0.76,0.99,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2364,spices and herbs,standard,0.49,1,0.49,cash,0.12,0.67,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2365,canned foods,gold,8.99,2,17.98,debit card,0.82,0.35,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2366,canned foods,non-member,8.49,3,25.47,credit card,0.21,0.86,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2367,canned foods,premium,8.19,4,32.76,cash,0.39,0.09,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2368,canned foods,gold,8.99,3,26.97,debit card,0.6,0.14,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2369,canned foods,gold,2.49,2,4.98,e-wallet,0.31,1.0,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2370,canned foods,non-member,8.19,4,32.76,debit card,0.39,0.09,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2371,canned foods,premium,8.99,1,8.99,debit card,0.82,0.35,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2372,canned foods,basic,7.19,1,7.19,cash,0.5,0.05,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2373,canned foods,gold,8.19,4,32.76,e-wallet,0.39,0.09,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2374,packaged foods,gold,3.49,2,6.98,debit card,0.39,0.54,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2375,packaged foods,premium,6.99,3,20.97,e-wallet,0.51,0.8,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2376,packaged foods,non-member,4.99,1,4.99,credit card,0.68,0.29,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2377,packaged foods,non-member,6.99,3,20.97,cash,0.51,0.8,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2378,packaged foods,gold,6.19,1,6.19,e-wallet,0.65,0.74,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2379,condiments and sauces,standard,7.99,4,31.96,e-wallet,0.36,0.85,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2380,condiments and sauces,non-member,9.19,1,9.19,debit card,0.2,0.36,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2381,condiments and sauces,premium,4.99,2,9.98,cash,0.67,0.48,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2382,condiments and sauces,basic,8.19,2,16.38,cash,0.06,0.5,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2383,beverages,premium,14.49,3,43.47,e-wallet,0.03,0.78,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2384,beverages,premium,11.49,2,22.98,credit card,0.14,0.19,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2385,beverages,non-member,15.99,2,31.98,credit card,0.97,0.75,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2386,beverages,non-member,7.49,3,22.47,debit card,0.9,0.75,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2387,beverages,standard,13.19,3,39.57,e-wallet,0.77,0.45,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2388,beverages,premium,8.19,4,32.76,cash,0.43,0.71,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2389,dairy,non-member,7.19,2,14.38,cash,0.52,0.02,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2390,dairy,standard,5.99,3,17.97,debit card,0.09,0.99,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2391,dairy,standard,7.19,3,21.57,e-wallet,0.52,0.02,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2392,dairy,basic,8.19,3,24.57,debit card,0.44,0.27,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2393,dairy,basic,7.19,4,28.76,e-wallet,0.52,0.02,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2394,dairy,premium,9.49,2,18.98,e-wallet,0.06,0.66,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2395,dairy,premium,7.19,3,21.57,cash,0.5,0.09,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2396,dairy,gold,8.19,3,24.57,e-wallet,0.44,0.27,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2397,cheese,non-member,9.99,2,19.98,e-wallet,0.71,0.72,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2398,cheese,premium,9.99,2,19.98,e-wallet,0.71,0.72,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2399,cheese,premium,6.49,1,6.49,debit card,0.19,0.53,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2400,meat,premium,18.49,1,18.49,credit card,0.91,0.02,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2401,meat,basic,16.19,3,48.57000000000001,e-wallet,0.76,0.29,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2402,meat,premium,16.19,1,16.19,credit card,0.32,0.64,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2403,meat,non-member,16.19,1,16.19,e-wallet,0.76,0.29,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2404,seafood,standard,19.19,4,76.76,cash,0.21,0.01,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2405,seafood,basic,16.49,3,49.47,credit card,0.44,0.85,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2406,baked goods,premium,7.49,3,22.47,debit card,0.76,0.68,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2407,baked goods,gold,10.19,2,20.38,e-wallet,0.24,0.14,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2408,baked goods,premium,10.99,3,32.97,credit card,0.9,0.09,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2409,baked goods,gold,10.99,4,43.96,debit card,0.9,0.09,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2410,baked goods,standard,10.19,3,30.57,cash,0.65,0.29,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2411,baked goods,standard,7.99,1,7.99,cash,0.39,0.44,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2412,baked goods,standard,4.99,3,14.97,credit card,0.38,0.9,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2413,baking,basic,7.49,1,7.49,cash,0.57,0.05,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2414,baking,basic,2.19,1,2.19,debit card,0.66,0.85,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2415,snacks,standard,4.19,4,16.76,cash,0.03,0.09,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2416,snacks,basic,4.99,2,9.98,debit card,0.33,0.56,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2417,snacks,premium,1.99,1,1.99,credit card,0.7,0.11,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2418,pets,gold,9.49,2,18.98,e-wallet,0.25,0.5,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2419,pets,premium,11.19,1,11.19,debit card,0.71,0.03,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2420,pets,gold,8.19,3,24.57,debit card,0.59,0.5,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2421,pets,standard,14.49,1,14.49,debit card,0.8,0.62,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2422,pets,non-member,11.19,4,44.76,credit card,0.71,0.03,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2423,personal care,premium,6.99,4,27.96,cash,0.29,0.29,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2424,medicine,gold,14.99,1,14.99,e-wallet,0.59,0.19,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2425,medicine,standard,14.99,4,59.96,credit card,0.59,0.19,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2426,medicine,gold,19.99,4,79.96,e-wallet,0.52,0.93,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2427,medicine,standard,19.99,3,59.97,e-wallet,0.52,0.93,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2428,kitchen,premium,18.99,4,75.96,cash,0.48,0.46,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2429,kitchen,basic,18.99,2,37.98,e-wallet,0.48,0.46,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2430,kitchen,basic,10.19,2,20.38,e-wallet,0.2,0.53,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2431,kitchen,gold,19.19,2,38.38,cash,0.48,0.69,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2432,cleaning products,standard,14.19,1,14.19,e-wallet,0.82,0.64,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2433,cleaning products,basic,11.99,1,11.99,credit card,0.4,0.68,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2434,cleaning products,premium,8.49,2,16.98,debit card,0.09,0.66,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2435,cleaning products,gold,16.99,2,33.98,credit card,0.45,0.51,-0.8278947368421052,-1.11,-30.85,34.74,9.867945784354776,97.37635400296519,6,yes,15,afternoon
2436,fruit,premium,4.99,2,9.98,e-wallet,0.43,0.69,-0.37641509433962267,0.275,-30.92,34.83,10.855008280675118,117.8312047735254,1,no,17,afternoon
2437,fruit,premium,0.19,2,0.38,cash,0.05,0.23,-0.37641509433962267,0.275,-30.92,34.83,10.855008280675118,117.8312047735254,1,no,17,afternoon
2438,fruit,basic,4.99,1,4.99,e-wallet,0.43,0.69,-0.37641509433962267,0.275,-30.92,34.83,10.855008280675118,117.8312047735254,1,no,17,afternoon
2439,fruit,non-member,4.49,4,17.96,debit card,0.36,0.71,-0.37641509433962267,0.275,-30.92,34.83,10.855008280675118,117.8312047735254,1,no,17,afternoon
2440,fruit,non-member,1.49,3,4.47,e-wallet,0.21,0.54,-0.37641509433962267,0.275,-30.92,34.83,10.855008280675118,117.8312047735254,1,no,17,afternoon
2441,fruit,non-member,3.99,3,11.97,e-wallet,0.47,0.83,-0.37641509433962267,0.275,-30.92,34.83,10.855008280675118,117.8312047735254,1,no,17,afternoon
2442,fruit,non-member,3.99,2,7.98,credit card,0.47,0.83,-0.37641509433962267,0.275,-30.92,34.83,10.855008280675118,117.8312047735254,1,no,17,afternoon
