,category,customer_type,unit_price,quantity,total,payment_type,lvl_estoque_past,mean,median,min,max,std,var,day_of_week,is_weekend,hour,turn,predicao
818,medicine,premium,23.99,4,95.96,credit card,0.53,-1.8472696245733788,-1.38,-29.81,34.78,10.944368386016361,119.77919936883438,0,no,11,morning,0.5075723136577676
819,medicine,gold,11.49,3,34.47,e-wallet,0.28,-1.8472696245733788,-1.38,-29.81,34.78,10.944368386016361,119.77919936883438,0,no,11,morning,0.525173479690989
820,kitchen,standard,18.99,1,18.99,credit card,0.06,-1.8472696245733788,-1.38,-29.81,34.78,10.944368386016361,119.77919936883438,0,no,11,morning,0.49788937222442364
821,kitchen,non-member,10.49,2,20.98,debit card,0.19,-1.8472696245733788,-1.38,-29.81,34.78,10.944368386016361,119.77919936883438,0,no,11,morning,0.5151920421715896
822,kitchen,gold,16.19,4,64.76,credit card,0.58,-1.8472696245733788,-1.38,-29.81,34.78,10.944368386016361,119.77919936883438,0,no,11,morning,0.5121684368265815
823,kitchen,non-member,11.19,3,33.57,credit card,0.44,-1.8472696245733788,-1.38,-29.81,34.78,10.944368386016361,119.77919936883438,0,no,11,morning,0.5068020768654619
824,kitchen,standard,18.99,4,75.96,credit card,0.06,-1.8472696245733788,-1.38,-29.81,34.78,10.944368386016361,119.77919936883438,0,no,11,morning,0.5015842772693625
825,cleaning products,basic,14.19,2,28.38,debit card,0.74,-1.8472696245733788,-1.38,-29.81,34.78,10.944368386016361,119.77919936883438,0,no,11,morning,0.5233375571920424
826,cleaning products,premium,9.49,2,18.98,cash,0.02,-1.8472696245733788,-1.38,-29.81,34.78,10.944368386016361,119.77919936883438,0,no,11,morning,0.5279245498178654
827,cleaning products,standard,14.99,2,29.98,cash,0.29,-1.8472696245733788,-1.38,-29.81,34.78,10.944368386016361,119.77919936883438,0,no,11,morning,0.518912947441519
828,fruit,premium,0.49,3,1.47,e-wallet,0.3,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5355832191412797
829,fruit,gold,0.19,2,0.38,credit card,0.47,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5292278752950503
830,fruit,standard,3.99,4,15.96,credit card,0.55,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5190196287158529
831,fruit,gold,3.99,3,11.97,e-wallet,0.37,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5346600978145032
832,fruit,premium,0.19,2,0.38,e-wallet,0.47,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5370546591580266
833,fruit,non-member,0.49,2,0.98,cash,0.43,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5284607730836138
834,fruit,standard,0.49,2,0.98,cash,0.43,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5293575872417574
835,fruit,standard,3.99,3,11.97,e-wallet,0.55,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5285526032354274
836,fruit,premium,3.99,3,11.97,e-wallet,0.55,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5338636113324313
837,fruit,non-member,3.99,4,15.96,cash,0.86,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5266044212166144
838,fruit,premium,0.19,1,0.19,debit card,0.48,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5375968493411285
839,fruit,standard,4.49,3,13.47,debit card,0.77,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5288963993425462
840,fruit,non-member,0.49,1,0.49,credit card,0.3,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5212310301141143
841,fruit,standard,4.49,2,8.98,e-wallet,0.77,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5291838392510542
842,fruit,standard,4.99,4,19.96,cash,0.92,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5270648253054594
843,fruit,standard,4.99,3,14.97,e-wallet,0.92,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5291808321562015
844,vegetables,basic,1.49,2,2.98,e-wallet,0.22,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5327876476326676
845,vegetables,gold,1.99,3,5.97,credit card,0.7,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5310386959792676
846,vegetables,gold,1.99,4,7.96,cash,0.68,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5378526276836969
847,vegetables,premium,2.49,2,4.98,cash,0.82,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5373382644030145
848,vegetables,gold,1.19,3,3.57,credit card,0.65,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.531458532576393
849,vegetables,premium,2.49,3,7.470000000000001,e-wallet,0.82,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5389358655111943
850,vegetables,standard,1.49,2,2.98,cash,0.96,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5334091208409794
851,refrigerated items,standard,6.49,4,25.96,cash,0.54,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5235680814841478
852,refrigerated items,premium,3.49,1,3.49,debit card,0.31,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5327292114861469
853,refrigerated items,premium,8.99,3,26.97,credit card,0.9,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5210022516794544
854,refrigerated items,gold,6.49,4,25.96,credit card,0.54,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5230313095243788
855,refrigerated items,standard,4.49,1,4.49,debit card,0.6,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.527550938689976
856,frozen,premium,13.19,3,39.57,e-wallet,0.99,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5290870686028051
857,frozen,non-member,11.99,1,11.99,credit card,0.28,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5107351148506127
858,frozen,basic,7.19,4,28.76,e-wallet,0.97,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5285083193375331
859,frozen,standard,8.99,2,17.98,e-wallet,0.59,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5252105861039402
860,spices and herbs,standard,3.49,4,13.96,debit card,0.61,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5310436330317161
861,canned foods,basic,2.49,2,4.98,credit card,0.97,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5229993972644633
862,canned foods,basic,2.49,4,9.96,debit card,0.97,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5314332465487851
863,canned foods,basic,8.19,2,16.38,e-wallet,0.31,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5249384360013719
864,canned foods,gold,8.99,2,17.98,credit card,0.14,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5209254059978413
865,canned foods,gold,7.19,4,28.76,credit card,0.05,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5222865110515147
866,canned foods,premium,2.99,3,8.97,cash,0.39,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5325195430055986
867,canned foods,premium,8.99,3,26.97,cash,0.14,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5270272224556524
868,packaged foods,premium,4.99,3,14.97,e-wallet,0.14,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5356464547957738
869,packaged foods,premium,7.19,4,28.76,debit card,0.7,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5360526530152727
870,packaged foods,gold,2.19,3,6.57,credit card,0.83,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5325325667857
871,packaged foods,basic,6.19,2,12.38,debit card,0.51,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5309042613605726
872,packaged foods,premium,6.99,4,27.96,cash,0.24,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5325826343321463
873,packaged foods,gold,7.19,2,14.38,debit card,0.7,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5373679434648808
874,packaged foods,non-member,2.19,3,6.57,e-wallet,0.83,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.534151528393529
875,packaged foods,gold,7.19,4,28.76,cash,0.7,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5356466338930074
876,packaged foods,non-member,2.19,3,6.57,cash,0.83,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5321725245873253
877,condiments and sauces,basic,9.49,2,18.98,e-wallet,0.06,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5220928427236979
878,beverages,standard,12.49,3,37.47,e-wallet,0.44,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5249875497978683
879,dairy,gold,8.19,3,24.57,e-wallet,0.31,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5304236697367047
880,dairy,premium,8.19,3,24.57,e-wallet,0.07,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.528052320294581
881,dairy,premium,7.19,1,7.19,e-wallet,0.75,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5312051114728791
882,cheese,non-member,11.19,3,33.57,credit card,0.77,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5087063058574471
883,cheese,premium,5.49,3,16.47,credit card,0.77,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5192412851278714
884,cheese,gold,11.19,2,22.38,credit card,0.77,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5159164477671548
885,cheese,non-member,5.49,1,5.49,cash,0.77,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5205289169078449
886,cheese,premium,5.49,3,16.47,cash,0.76,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5265229961981657
887,cheese,standard,10.99,4,43.96,credit card,0.27,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5083296693529241
888,meat,gold,19.99,2,39.98,cash,0.22,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5169692616699615
889,meat,non-member,20.49,3,61.47,cash,0.44,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5110647595809135
890,meat,gold,14.99,3,44.97,credit card,0.11,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5143627363980985
891,meat,non-member,20.49,3,61.47,cash,0.44,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5110647595809135
892,meat,basic,11.99,1,11.99,debit card,0.95,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.52128378177528
893,meat,gold,20.49,2,40.98,cash,0.44,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5173657347796558
894,meat,premium,12.19,2,24.38,credit card,0.02,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5141125910455971
895,meat,premium,16.19,3,48.57000000000001,credit card,0.64,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.513967655291801
896,meat,premium,12.19,1,12.19,debit card,0.02,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5227423777684671
897,seafood,gold,12.49,3,37.47,debit card,0.09,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5260532825320219
898,seafood,standard,19.19,1,19.19,e-wallet,0.44,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5130961080743173
899,seafood,premium,18.49,4,73.96,credit card,0.26,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5126504975953752
900,seafood,standard,12.99,4,51.96,credit card,0.58,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5121770327938797
901,seafood,non-member,10.19,3,30.57,credit card,0.41,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5121233192476322
902,seafood,premium,12.99,3,38.97,cash,0.58,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5241621728517072
903,baked goods,standard,5.99,1,5.99,cash,0.91,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5292147586620795
904,baked goods,premium,4.99,4,19.96,cash,0.67,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5341695060103556
905,baked goods,non-member,8.99,1,8.99,e-wallet,0.38,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5254456110124658
906,baked goods,basic,5.49,1,5.49,cash,0.63,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5288164665943651
907,baked goods,premium,4.99,1,4.99,cash,0.67,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5345805151439708
908,baking,premium,7.49,1,7.49,credit card,0.95,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5277510635921713
909,baking,non-member,2.19,2,4.38,e-wallet,0.66,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5344030683216768
910,snacks,premium,4.19,2,8.38,cash,0.03,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5326616006179875
911,baby products,non-member,12.19,3,36.57,e-wallet,0.48,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5225574508220354
912,baby products,basic,8.19,4,32.76,credit card,0.17,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5163803659753698
913,baby products,standard,12.99,2,25.98,cash,0.41,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5199603878845063
914,pets,gold,14.19,1,14.19,debit card,0.06,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5240537325679698
915,pets,premium,8.49,4,33.96,cash,0.11,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5269494304762872
916,personal care,gold,14.49,1,14.49,cash,0.56,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5274657742508221
917,medicine,premium,10.19,4,40.76,debit card,0.15,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5310148883395319
918,kitchen,basic,16.19,3,48.57000000000001,cash,0.5,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5181652162412876
919,kitchen,non-member,18.49,1,18.49,e-wallet,0.61,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5153740324820382
920,kitchen,basic,17.19,3,51.57000000000001,e-wallet,0.69,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5200975076996716
921,kitchen,basic,11.19,2,22.38,credit card,0.01,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5123353119854701
922,cleaning products,premium,14.19,4,56.76,credit card,0.08,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5248712270046137
923,cleaning products,premium,8.99,4,35.96,cash,0.18,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5360046327427415
924,cleaning products,basic,15.49,4,61.96,e-wallet,0.64,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5302727216956561
925,cleaning products,standard,7.49,4,29.96,credit card,0.13,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5241790188908236
926,cleaning products,standard,13.49,1,13.49,credit card,0.17,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5182787955544854
927,cleaning products,non-member,14.19,1,14.19,credit card,0.88,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5193759806801302
928,cleaning products,non-member,7.49,1,7.49,cash,0.13,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5302792227132774
929,cleaning products,non-member,10.99,2,21.98,cash,0.23,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.5277624009413351
930,cleaning products,non-member,16.99,2,33.98,debit card,0.64,0.3782142857142857,0.365,-30.89,33.53,11.946189601145013,142.71144598650525,0,no,9,morning,0.526035752747465
931,fruit,standard,4.99,1,4.99,cash,0.52,0.6529874213836478,0.225,-29.88,34.62,11.786136332961165,138.91300965914726,6,yes,12,afternoon,0.4976563197136296
932,fruit,standard,3.99,1,3.99,e-wallet,0.05,0.6529874213836478,0.225,-29.88,34.62,11.786136332961165,138.91300965914726,6,yes,12,afternoon,0.49882764695040654
933,fruit,non-member,1.49,3,4.47,credit card,0.36,0.6529874213836478,0.225,-29.88,34.62,11.786136332961165,138.91300965914726,6,yes,12,afternoon,0.491223370102116
934,fruit,non-member,3.99,2,7.98,debit card,0.05,0.6529874213836478,0.225,-29.88,34.62,11.786136332961165,138.91300965914726,6,yes,12,afternoon,0.49759451295305773
935,fruit,gold,0.19,3,0.5700000000000001,credit card,0.59,0.6529874213836478,0.225,-29.88,34.62,11.786136332961165,138.91300965914726,6,yes,12,afternoon,0.5007519405218677
936,fruit,premium,0.19,3,0.5700000000000001,credit card,0.59,0.6529874213836478,0.225,-29.88,34.62,11.786136332961165,138.91300965914726,6,yes,12,afternoon,0.4992805127712021
